-2371.6072316 3.2106819 27.6730990
-3557.4108474 -7.9859130 24.7615954
-4743.2144632 -39.1815602 -74.6967343
-5929.0180790 -30.7918811 17.7531403
-7114.8216948 -0.0000000 65.9691011
-1185.8036158 -2371.6072316 -3557.4108474
-9486.4289264 -46.9743059 -62.6049762
-10672.2325422 11.6386625 8.8449092
-11858.0361580 9.8319721 17.3963319
-13043.8397738 10.4053081 -20.7055541
-14229.6433896 -0.0000000 -27.1273922
-1185.8036158 -2371.6072316 -3557.4108474
